,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,LATracts10,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10
71336,4911,1992,0,0,1,0,19.6,0,29.94234098,0.006096995,22.18275948,0.004516954,7.990237608999999,0.0016270079999999999,2.658974225,0.000541432,29.94234098,0.006096995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127653318,0.000566091,2.037487929
71337,2973,1380,0,0,0,0,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71338,1379,633,0,0,0,0,11.2,0,1.387461141,0.0010061360000000001,0.373665035,0.000270968,0.14865655,0.0001078,0.2973131,0.000215601,1.387461141,0.0010061360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01331769,2.1039e-05,0.077052346
71339,2674,1231,0,0,0,1,16.2,0,84.43452646,0.031576112999999996,32.13204582,0.012016472,7.435640802999999,0.0027807179999999997,36.22900595,0.013548619,82.78096779,0.030957729,0.0,0.0,0.7831566879999999,0.000292878,0.0,0.0,0.0,0.0,0.870401897,0.000325506,0.754375052,0.000282115,1.105796963,0.000898292,5.931138213
71340,4767,2033,0,166,0,1,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71341,1469,694,0,0,0,1,20.0,0,45.3077061,0.03084255,20.79009453,0.014152548999999999,12.45644744,0.008479542,7.670169616,0.005221354,45.27742274,0.030821935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030283384,2.0615e-05,0.379144862,0.000258097,0.91150454,0.0013134070000000002,2.85697429
71342,4112,1197,0,1266,0,1,11.8,1,1070.616885,0.260364028,367.0088164,0.08925311699999999,235.3787466,0.057241913,186.8541397,0.045441182000000004,1020.3840230000001,0.24814786600000002,2.7618683999999996,0.000671661,1.940678219,0.000471955,0.0,0.0,21.76844518,0.005293883,23.76186897,0.005778665,27.92865215,0.006791986999999999,5.533444864,0.0046227609999999995,62.38698499
71343,3501,1498,0,0,0,0,10.8,1,744.8189474,0.212744629,274.4108886,0.078380717,111.493928,0.031846308999999996,159.4632364,0.045547910999999996,714.6383885,0.20412407600000002,10.65939573,0.003044672,0.034324098,9.80408e-06,0.0,0.0,3.959277722,0.0011308989999999999,15.52756174,0.004435179,18.99933108,0.00542683,15.69994792,0.010480606,37.70236142
71344,1867,652,0,0,0,1,29.8,0,374.29450069999996,0.20047911100000002,203.8974454,0.109211272,130.6266555,0.06996607099999999,46.64993727,0.024986576,338.1001727,0.181092755,0.0,0.0,0.0,0.0,0.0,0.0,19.21032356,0.010289406999999999,16.98400502,0.00909695,5.000000099999999,0.002678093,12.50828232,0.019184482,43.87233382
71347,2201,797,0,0,0,0,13.5,1,1182.9485240000001,0.537459575,501.97913560000006,0.228068667,370.0367295,0.16812209399999997,154.7846446,0.070324691,1135.218722,0.5157740670000001,1.99999999,0.000908678,7.999999982,0.0036347109999999997,0.0,0.0,14.88687643,0.006763688,22.84292754,0.010378431,0.0,0.0,6.160047317,0.0077290430000000005,78.68604881
71348,1391,633,0,34,0,1,13.7,1,1390.9999990000001,1.0,598.4727121000001,0.430246378,259.00000040000003,0.186196981,303.0000002,0.21782889999999996,1348.0000029999999,0.96908699,1.999999962,0.001437814,4.999999903,0.0035945359999999997,0.0,0.0,11.99999992,0.008626887,23.99999982,0.017253774,19.00000008,0.013659238,33.89617986,0.053548467,123.7366719
71349,2206,994,0,0,0,1,16.6,1,1177.371177,0.533713136,565.5494466,0.256368743,238.33194249999997,0.108038052,249.94450319999996,0.11330213199999999,1155.9929849999999,0.524022205,0.317962574,0.000144135,3.0,0.0013599270000000001,0.0,0.0,8.000000069,0.003626473,10.06022796,0.004560393,3.2138981319999997,0.0014568889999999998,22.91025168,0.023048542999999998,92.83083379
71350,3386,1510,0,49,0,0,10.8,0,10.06866355,0.0029736159999999997,3.681493744,0.0010872689999999999,0.96186626,0.000284072,0.946271995,0.00027946599999999997,9.702740923,0.002865547,0.28735722,8.486629999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.078565472,2.3203e-05,0.0,0.0,0.422361959,0.00027971,1.12975113
71351,3829,1606,0,0,0,0,8.1,0,445.6667359,0.11639246199999999,138.78440980000002,0.036245602,57.79388324,0.015093728,131.67324409999998,0.034388416,434.38364,0.113445714,0.0,0.0,0.0,0.0,0.0,0.0,1.000000025,0.000261165,10.28309649,0.002685583,6.143162375,0.0016043779999999998,1.8648573830000001,0.001161181,13.61506145
71352,3933,1725,0,45,0,0,15.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71353,4215,1764,0,8,0,0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71354,5465,2188,0,217,1,1,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71357,5435,2139,0,0,0,0,10.2,0,0.9032753109999999,0.000166196,0.197145252,3.62733e-05,0.0,0.0,0.0,0.0,0.9032753109999999,0.000166196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809279,1.7808700000000002e-06,0.042089823
71358,5123,1928,0,84,0,0,9.4,1,1107.2244,0.216128128,374.97168480000005,0.07319377,263.54549019999996,0.051443586,191.3777614,0.03735658,1085.536215,0.211894635,2.000000047,0.000390396,2.0000000769999997,0.000390396,0.0,0.0,4.934686522,0.000963242,12.75349991,0.002489459,19.52664634,0.003811565,14.75949495,0.00765534,53.502924300000004
71359,1874,719,0,3,0,1,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71361,2713,1168,0,9,0,1,21.9,0,18.43289144,0.006794284,8.649801386,0.003188279,2.82320145,0.00104062,6.310147364,0.002325893,8.031191395,0.002960262,0.0,0.0,0.0,0.0,0.0,0.0,8.94533649,0.0032972120000000003,1.456363448,0.000536809,0.0,0.0,0.618810226,0.000529803,1.747396253
71362,1679,771,0,0,0,1,12.0,0,445.7361717,0.265477172,114.14619029999999,0.06798462799999999,51.70167291,0.030793135,112.49964409999998,0.067003957,430.7361714,0.256543283,0.0,0.0,0.0,0.0,0.0,0.0,6.000000022,0.003573556,9.000000344,0.0053603340000000005,0.0,0.0,2.332508458,0.003025303,20.94523245
71363,3661,1578,0,108,0,0,12.8,0,2.303238988,0.0006291280000000001,0.570971007,0.00015596,0.0,0.0,1.151619494,0.00031456400000000003,2.303238988,0.0006291280000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041877072,2.65381e-05,0.17509171199999998
71364,4926,2141,0,0,0,0,9.2,1,2111.6047350000003,0.42866519200000003,829.6158783,0.16841572800000001,444.79802479999995,0.090295986,442.9563797,0.089922123,2006.867923,0.407403151,9.999999972000001,0.002030045,13.74799823,0.002790905,0.0,0.0,24.68425943,0.005011015,56.30455655,0.011430076,16.77086489,0.00340456,33.25229735,0.015531198999999999,114.3155676
71365,2035,1028,0,9,0,0,10.5,1,2034.9999899999998,0.999999995,614.6489436,0.302038793,251.9999989,0.12383292300000001,620.9999968,0.305159704,2012.9999899999998,0.9891891840000001,2.00000003,0.0009828010000000002,4.000000075,0.0019656020000000003,0.0,0.0,1.9999999869999998,0.0009828010000000002,14.00000028,0.006879606999999999,7.000000013999999,0.003439803,43.26005209,0.042081763,72.20702383
71394,5645,2184,0,12,0,0,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71396,4979,1753,0,4,0,0,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71400,5172,2032,0,10,0,0,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71401,5884,2023,0,23,0,0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71413,7038,2556,0,0,0,0,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71414,3118,1120,0,0,0,0,3.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71415,5929,2307,0,49,0,0,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71416,14585,5500,0,48,1,0,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71420,2726,998,0,0,0,0,10.8,0,269.3629779,0.098812538,95.72563702,0.035115787999999995,68.4756668,0.025119467000000003,36.36660596,0.013340648,268.3076189,0.09842539199999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000070000001,0.00036683800000000003,0.055358924000000004,2.03077e-05,0.0,0.0,6.617082832,0.006630344,6.104574407
71421,2900,1250,0,75,0,1,19.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71422,2163,984,0,32,0,0,12.7,0,54.30310229,0.025105456,17.35073217,0.008021605,8.225134204,0.0038026509999999998,15.34781186,0.007095613000000001,51.24065235,0.023689622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0624497460000004,0.001415834,3.0624497460000004,0.001415834,1.8833968280000002,0.0019140210000000001,2.7587327989999997
71423,2518,1105,0,0,0,0,9.1,1,2262.87054,0.8986777359999999,651.3011783,0.258658133,440.188292,0.174816637,473.35886910000005,0.18799001899999998,2226.9039350000003,0.884393938,2.160980112,0.000858213,4.999999973,0.0019857029999999997,0.0,0.0,2.0,0.0007942810000000001,26.80562607,0.010645601999999999,29.16098031,0.011581009,42.94180775,0.038861364,94.17591008
71424,3280,1371,0,0,0,0,9.4,1,589.7557135,0.17980357100000002,133.0192478,0.040554649,142.1168174,0.043328298,94.7155353,0.028876687999999998,568.9225605,0.173452,3.620560625,0.001103829,0.0,0.0,0.0,0.0,0.0,0.0,17.21259224,0.005247742,16.77203116,0.005113424,7.5206363110000005,0.005485512,15.01383659
71425,3780,1787,0,9,0,1,13.8,1,1025.570451,0.271314934,339.4743227,0.08980802199999999,105.1704869,0.02782288,424.9462522,0.11241964300000001,959.2364118999999,0.253766247,5.998158499,0.001586814,0.23463591,6.2073e-05,1.000000008,0.00026455,42.95618163,0.011364069,16.14506317,0.004271181,4.020499322,0.001063624,17.74086584,0.009927736999999999,65.32149132
71426,1913,814,0,7,0,1,14.3,0,217.1894432,0.11353342599999999,102.21602929999999,0.053432321,40.30094005,0.021066879,57.00383473,0.029798136,158.70869199999999,0.082963247,0.0,0.0,1.2892976329999999,0.000673966,0.0,0.0,49.74936823,0.026005942999999997,7.442085952999999,0.00389027,1.077382445,0.00056319,4.119060037,0.00506027,12.53218962
71427,2489,1123,0,29,0,1,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71428,2329,1045,0,35,0,1,24.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71429,3019,1227,0,51,0,1,22.4,0,17.27186875,0.0057210559999999995,7.376987524,0.00244352,1.132896713,0.00037525599999999997,1.883880358,0.000624008,15.87109618,0.0052570709999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.4007726280000001,0.000463986,0.0,0.0,0.0,0.0,0.34975387,0.000285048,2.198070613
71430,1927,811,0,8,0,0,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71431,4634,1844,0,7,0,0,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71432,3908,1451,0,0,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71435,6453,2284,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71437,3421,1411,0,0,0,0,6.1,0,0.193193048,5.6472700000000006e-05,0.03498986,1.0228e-05,0.03863861,1.12945e-05,0.0,0.0,0.193193048,5.6472700000000006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008250239999999999,5.84708e-07,0.003331841
71439,5053,2104,0,97,1,0,10.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71445,4876,1848,0,7,0,0,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71448,7061,2168,0,1538,1,0,13.4,0,69.45639459,0.009836623000000001,34.63624324,0.004905289,28.40272017,0.0040224779999999995,4.713576163,0.0006675510000000001,68.36778057,0.00968245,0.0,0.0,0.0,0.0,0.0,0.0,0.199113802,2.81991e-05,0.889500317,0.000125974,0.618975405,8.766120000000001e-05,1.007297404,0.00046462099999999997,3.248748618
71449,4820,1958,0,23,0,1,16.8,0,213.7457287,0.044345587,85.31869336,0.017700973999999998,54.54493244,0.011316376000000001,32.39680772,0.006721329,212.3302984,0.044051929000000004,1.000000015,0.000207469,0.0,0.0,0.0,0.0,0.023270895,4.82799e-06,0.39215954299999994,8.13609e-05,0.0,0.0,3.0306933430000003,0.0015478520000000002,13.0730302
71450,7085,2798,0,68,0,0,9.9,0,60.97039003,0.00860556,17.96026993,0.002534971,12.4502193,0.001757265,5.800276729,0.00081867,60.17954889,0.008493938000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7908406259999999,0.00011162200000000001,0.039419927,5.56386e-06,0.34275824200000005,0.000122501,1.81336741
71451,4077,1626,0,3,0,0,10.2,0,325.4216458,0.079818898,122.9208969,0.03014984,56.62697614,0.013889374,62.74364105,0.015389658999999998,321.5692691,0.078873993,0.0,0.0,0.617459264,0.000151449,0.0,0.0,0.0,0.0,3.234918519,0.0007934560000000001,0.0,0.0,4.053594713,0.002492986,18.21639771
71452,6656,2668,0,39,0,0,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71453,4950,1897,0,95,1,1,13.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71454,4520,1562,0,186,1,1,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71455,4350,1565,0,78,1,1,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71456,3988,1392,0,30,1,1,21.9,0,76.70531478,0.019234031000000002,34.94994032,0.008763776,14.79718877,0.003710428,15.79965665,0.0039618000000000006,74.7053144,0.018732526,0.999999988,0.00025075200000000003,0.999999988,0.00025075200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29635819,0.000931292,3.3457425730000003
71457,5277,1752,0,0,1,0,15.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71458,4797,1664,0,5,1,1,21.7,0,20.30137728,0.0042320990000000005,8.79093905,0.001832591,5.688450769,0.001185835,6.641920756,0.001384599,20.30137728,0.0042320990000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902714936,0.000542497,0.645356105
71459,3635,1539,0,134,0,0,16.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71460,3173,1308,0,8,0,0,12.6,1,876.2203025,0.27614885,280.0960928,0.088274848,185.6700526,0.058515617,168.8922666,0.053227944000000006,831.5761579,0.26207884,0.757063849,0.000238596,10.0,0.003151592,0.0,0.0,6.869827283999999,0.002165089,27.01725342,0.008514735,27.52588006,0.008675033,9.692061394,0.007409833,21.34545641
71461,4153,1524,0,0,0,0,11.3,0,16.30532047,0.003926155,4.869999688,0.001172646,6.186257428999999,0.0014895879999999998,2.106786176,0.000507293,16.30532047,0.003926155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61732573,0.00040506900000000003,0.41433570299999994
71462,5868,2316,0,126,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71463,4008,1706,0,79,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71465,4316,1707,0,230,0,1,16.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71467,4206,1767,0,6,0,0,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71468,5605,2202,0,66,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71469,4695,1842,0,0,0,0,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71470,3971,1627,0,0,0,0,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71471,3622,1334,0,60,0,0,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71473,2802,1171,0,62,0,1,14.3,1,1584.108726,0.565349295,601.8935574,0.21480855,341.66632000000004,0.12193658800000001,336.99439920000003,0.120269236,1562.88198,0.557773726,1.247296041,0.000445145,3.2513845160000003,0.00116038,0.0,0.0,1.9999999780000002,0.0007137760000000001,14.72806325,0.005256268000000001,20.6194625,0.007358836999999999,63.58671197,0.054301206,83.86253179
71474,2291,983,0,0,0,0,10.8,0,37.14148957,0.016211912,12.81310597,0.005592801,10.34042334,0.0045134979999999995,9.982527467999999,0.00435728,37.14148957,0.016211912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177604959999999,0.000831903,1.452178617
71475,2486,996,0,3,0,0,9.4,0,30.20988695,0.012152006000000002,8.778063747000001,0.0035309990000000004,8.511919906000001,0.003423942,3.256146686,0.001309794,30.20988695,0.012152006000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26348926100000003,0.00010598899999999999,0.166022145,0.000166689,0.778284842
71476,3233,1372,0,11,0,0,9.1,0,192.7791783,0.059628574000000004,67.45095361,0.020863271,48.7005701,0.015063585,22.41959269,0.00693461,189.6884672,0.058672585,2.155253555,0.000666642,0.41672557600000004,0.000128897,0.0,0.0,0.082106548,2.53964e-05,0.43662536700000004,0.000135053,2.439324901,0.000754508,6.210903372000001,0.004526898,9.793509195
71542,5141,2152,0,9,0,0,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71548,8075,2918,0,22,0,0,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71557,8527,3017,0,5,1,0,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71562,3900,1395,0,5,0,0,15.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71564,6701,2567,0,118,0,0,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71566,4804,1832,0,6,0,0,1.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71567,2637,1012,0,142,0,0,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71573,5166,1567,0,802,0,0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71574,4389,1763,0,0,0,0,3.6,0,49.66163892,0.011315024,7.124752227,0.00162332,15.09962445,0.003440334,5.624468377,0.001281492,48.66163889,0.011087181000000002,0.0,0.0,1.000000054,0.00022784200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.005032333,1.1465799999999998e-06,0.195318484,0.000110788,1.179619414
71575,3867,1500,0,0,0,0,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71577,3746,1460,0,0,0,0,3.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71579,4563,1874,0,43,0,0,7.2,0,4.076364592,0.0008933519999999999,0.7991042620000001,0.00017512700000000002,1.2875116770000001,0.000282163,0.815272914,0.00017867,4.052605763,0.000888145,0.0,0.0,0.011879417,2.60342e-06,0.0,0.0,0.0,0.0,0.011879417,2.60342e-06,0.03563825,7.81027e-06,0.018331733,9.78214e-06,0.125509013
71580,8573,3246,0,0,1,0,5.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71584,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71585,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71586,6008,2413,0,36,0,0,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71587,3171,1225,0,0,0,0,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71589,4351,1636,0,0,0,0,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
